league,team,venue,city,state,vendor,stand_name,section,item_name,description,price,category,source_url,season
NFL,Detroit Lions,Ford Field,Detroit,MI,Lions Kids Meal,,Section 228,Lions Kids Meal,"A budget-friendly box for young fans featuring a turkey sandwich or tenders, fruit, a cookie, and milk or water.",,Dietary/Value,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Loaded Big Pretzel,,Various Locations,Loaded Big Pretzel,"A Bavarian-style giant pretzel smothered in sharp cheddar cheese sauce, crumbled Johnsonville bratwurst, fried sauerkraut, and a zesty beer cheese mustard.",,Headline Item,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Summer Sausage Grilled Cheese,,"Sections 124-O, 326M, 472",Summer Sausage Grilled Cheese,"A gourmet twist on a Wisconsin staple. Thick sourdough bread layered with Havarti cheese, locally sourced summer sausage, and a garlic herb crema.",,Headline Item,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Bratcho,,"Sections 134M, 340M",Bratcho,"A massive plate of crispy tater tots topped with Southwest-style bratwurst coins, corn pico de gallo, beer cheese, sour cream, and guacamole.",,Headline Item,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Green and Gold BBQ Chicken Sandwich,,"Sections 105M, 133M, 742-I",Green and Gold BBQ Chicken Sandwich,"Golden-fried chicken breast topped with house-made pickles and a bright ""Green & Gold"" coleslaw, served on a King’s Hawaiian roll.",,Headline Item,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Brat Egg Rolls,,Johnsonville Tailgate Village,Brat Egg Rolls,"A returning viral favorite. Crispy egg roll wrappers stuffed with crumbled brats, fajita-style peppers and onions, cheese curds, and cream cheese.",,Headline Item,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,1919 Kitchen & Tap,,Atrium,1919 Kitchen & Tap,"The stadium’s flagship year-round restaurant. For 2026, they’ve introduced ""Fork Farms Mondays"" (using onsite hydroponic greens) and ""Burger & Brew Thursdays"" featuring rotating local craft pairings.",,Local Partner,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Fresh Cheese Curds,,Multiple Locations,Fresh Cheese Curds,"No trip to Lambeau is complete without them. For 2026, the curd stations have been upgraded with ""Squeak-to-Order"" batches delivered fresh every morning from local dairies.",,Local Partner,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Fresh Cheese Curds,,Multiple Locations,Johnsonville Tailgate Village,"Located in the east parking lot, this permanent structure is the ultimate pre-game destination for Brats on a Stick and the new BBQ Pull Apart (pulled pork on King’s Hawaiian rolls).",,Local Partner,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Sara’s Artisan Gelato,,"Sections 106M, 133M",Sara’s Artisan Gelato,"A local Green Bay favorite serving handcrafted gelato in souvenir helmets, featuring the 2026 exclusive flavor: ""Gameday Green"" (pistachio and chocolate swirl).",,Local Partner,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Bento Box,,Club 427M,Bento Box,"A globally inspired premium option featuring your choice of beef or chicken, fried rice, kimchi-cucumber salad, and custom Packers-themed fortune cookies.",,Local Partner,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Buffalo-Buttermilk Wings,,Club P415,Buffalo-Buttermilk Wings,"Jumbo wings brined for 24 hours in buffalo-buttermilk, served with garlic-parm dry rub or a ""Game-Day Special"" sauce that changes weekly.",,Local Partner,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Leinenkugel’s Beer Garden,,Titletown,Leinenkugel’s Beer Garden,The premier outdoor social hub featuring a full lineup of Wisconsin brews and seasonal radlers.,,Drinks/Social,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Leinenkugel’s Beer Garden,,Titletown,Ariens Hill + Chill,"Located at the top of Ariens Hill, this spot offers panoramic views of Lambeau and a dedicated bar specializing in ""Winter Warmers"" (spiked cocoa and cider) once the snow starts falling.",,Drinks/Social,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Hinterland Brewery,,Titletown,Hinterland Brewery,"A local craft powerhouse serving the ""Packerland Pilsner"" and high-end gastropub fare just steps from the stadium gates.",,Drinks/Social,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,"Kwik Trip ""Packer Perks""",,Atrium,"Kwik Trip ""Packer Perks""","A massive donut machine and grab-and-go station for affordable snacks and the famous ""Glazer"" donuts.",,Dietary/Value,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Gluten-Free Markets,,"Sections 103, 116",Gluten-Free Markets,"A dedicated zone for gluten-free brat buns, GF beer, and pre-packaged snacks to ensure no fan is left out of the Wisconsin feast.",,Dietary/Value,,2026
NFL,Green Bay Packers,Lambeau Field,Green Bay,WI,Gluten-Free Markets,,"Sections 103, 116",$5 Value Items,"Select stands on the upper concourse offer $5 hot dogs, popcorn, and small sodas throughout the game.",,Dietary/Value,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Trill Burgers,,"Sections 115, 135, 520, 548","The ""Trill Town"" Loaded Fries","Bun B’s viral smashburger empire has expanded for 2026. This new flagship item features crinkle-cut fries topped with chopped smashburger patties, Trill Sauce, caramelized onions, and melted American cheese.",,Headline Item,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,STUFF’d Wings,,Section 510,Seafood Boudin Wings,"A stadium-exclusive fusion. These are jumbo wings stuffed with a savory seafood boudin and dirty rice filling, deep-fried until crispy.",,Headline Item,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Craft Pita,,Sections 310 & 338,Mediterranean Nachos,"A fresh alternative for 2026. Pita chips topped with roasted chicken, hummus, feta cheese, cucumber-tomato salad, and a drizzle of spicy tahini.",,Headline Item,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Hugo’s,,Section 309 & 337,"The ""Hugorita"" Float","James Beard Award-winning chef Hugo Ortega has introduced a dessert version of his famous margarita—lime sorbet topped with a ""splash"" of Hugo’s signature agave mix and tajín salt.",,Headline Item,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Truth BBQ,,Sections 109 & 129,Brisket Tallow Popcorn,"Freshly popped corn tossed in house-rendered brisket tallow and dusted with a signature ""Truth"" rub—the ultimate ""smoky"" stadium snack.",,Headline Item,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Trill Burgers,,"Sections 115, 135, 520, 548",Trill Burgers,Still the most popular destination in the stadium. Fans line up early for the OG Trill Burger and the Vegan OG Burger.,,Local Partner,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,El Tiempo Cantina,,"Sections 118, 138, 501, 527",El Tiempo Cantina,The gold standard for Tex-Mex at NRG. Known for their Sizzling Fajita Tacos and Fully-Loaded Nachos served in a souvenir Texans helmet.,,Local Partner,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Truth BBQ,,"Sections 109, 129, 309, 337",Truth BBQ,"Consistently ranked as some of the best BBQ in Texas. The 300-level locations offer the ""full experience"" with ribs and sausage, while the 100-level focuses on Chopped Brisket Sandwiches.",,Local Partner,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Philly Flats,,Sections 112 & 536,Philly Flats,"Bringing Katy-based expertise to the stadium with authentic Cheesesteaks and ""Trash Can"" fries.",,Local Partner,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Club Level,,Sections 309 & 337,Hugo’s,"Upscale Mexican cuisine featuring Brisket Tacos, street corn, and chicken taquitos.",,Local Partner,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Club Level,,Sections 309 & 337,BMW Lone Star Ballroom,"An exclusive, high-concept space blending ""Texas Glamour"" with football grit. It features live-action cooking stations and pregame field access.",,Local Partner,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Bud Light Cantina,,Section 139,Bud Light Cantina,"A lively, field-level seated bar open to all ticket holders, perfect for fans who want a ""bar atmosphere"" without leaving the stadium.",,Local Partner,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,"The ""Dirty"" H-Town Soda",,Various Locations,"The ""Dirty"" H-Town Soda","Tapping into the 2026 trend, these stands offer a ""Texans Twist""—orange or cola-based sodas mixed with coconut cream, fresh lime, and hibiscus syrup.",,Drinks/Social,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Frozen Margaritas,,El Tiempo,Frozen Margaritas,"Available in various flavors, these are widely considered the strongest and best-tasting frozen drinks in the NFL.",,Drinks/Social,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Maui Wowi,,"Sections 137, 300 Level, 511, 532",Maui Wowi,The go-to for Fruit Smoothies (like the Aloha Colada) and premium Hawaiian coffee for those cold December noon games.,,Drinks/Social,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Maui Wowi,,"Sections 137, 300 Level, 511, 532",Champion Wine Garden Restaurant,"While primarily a Rodeo staple, the stadium has integrated ""Texas-Only"" wine flights into the Club Level for 2026, celebrating the state’s burgeoning vineyards.",,Drinks/Social,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Vegan OG Burger,,Trill Burgers,Vegan OG Burger,"One of the highest-rated plant-based burgers in the league, using a proprietary soy-free patty.",,Dietary/Value,,2026
NFL,Houston Texans,NRG Stadium,Houston,TX,Vegan OG Burger,,Trill Burgers,Gluten-Free & Halal Aware,"Craft Pita offers a wide range of Halal-friendly and gluten-free chicken kabob bowls, making it the primary destination for health-conscious fans.",,Dietary/Value,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Blue’s Churro Fry Pie,,Multiple Sections,Blue’s Churro Fry Pie,"Named after the Colts’ mascot, this dessert features crispy churro fries topped with whipped cream, chocolate sauce, and M&M's. It's also available with a flight of dipping sauces.",,Headline Item,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Korean BBQ Dog,,Section 132 & 511,Korean BBQ Dog,"The fan-voted ""Hot Dog of the Season."" A jumbo beef frank topped with savory Korean BBQ pork, jalapeño coleslaw, and a cool crema drizzle.",,Headline Item,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Pizza Box Nachos,,Sections 118 & 132,Pizza Box Nachos,"Served in a literal pizza box to handle the weight—crispy chips topped with grilled flank steak, white queso, black beans, jalapeños, and fresh salsa.",,Headline Item,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Brat-in-a-Blanket,,"Section 103, 124, 237",Brat-in-a-Blanket,A partnership with local favorite Von Hanson’s Meats. A juicy bratwurst wrapped in a seasoned pretzel crust and baked until golden.,,Headline Item,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Buffalo Chicken Caesar Meatball Sub,,Section 132,Buffalo Chicken Caesar Meatball Sub,An inventive mashup featuring Buffalo chicken meatballs served on a hoagie roll and topped with a zesty Caesar-style slaw.,,Headline Item,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Clutch Kitchen by Chef Kelsey,,Section 118 & 132,Clutch Kitchen by Chef Kelsey,"MasterChef winner Kelsey Murphy brings bold flavors like Bacon Jam Loaded Tots, Asian Sticky Wings, and her signature Cuban Sandwich.",,Local Partner,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,BBQ Heaven,,Section 322,BBQ Heaven,"An Indianapolis staple since 1952. Known for their ""Street Style"" BBQ, specifically the Pulled Pork Sandwich and Chili Sweet Potato Pie.",,Local Partner,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Ben’s Soft Pretzels,,"Sections 114, 141, 538",Ben’s Soft Pretzels,"Hand-rolled, Amish-inspired soft pretzels served with a signature warm cheese dip.",,Local Partner,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Mambo’s Cheesesteak,,Section 139,Mambo’s Cheesesteak,A new-for-2026 local addition bringing authentic East Coast-style cheesesteaks with heavy whiz and onions to the Circle City.,,Local Partner,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Swayzee Pork Tenderloin,,Multiple Locations,Swayzee Pork Tenderloin,"It wouldn't be Indiana without a breaded pork tenderloin. For 2026, the stadium uses local Swayzee hand-breaded tenderloins, served over-sized on a toasted bun.",,Drinks/Social,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Pork Fritter & Waffles,,Club Level,Pork Fritter & Waffles,"A refined take on the classic—breaded pork tenderloin served with an apple-Fresno slaw, bacon jam, and sriracha maple mustard on mini-Belgian waffles.",,Drinks/Social,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Reuben Sausage,,Suites & Clubs,Reuben Sausage,"Produced by Indy’s Old Major Market, this unique sausage is infused with Reuben flavors and topped with bacon sauerkraut and 1,000 island dressing.",,Drinks/Social,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Caesars Sportsbook Lounge,,Section 132,Caesars Sportsbook Lounge,"A high-energy hub featuring a massive LED wall for tracking betting lines, premium food from Clutch Kitchen, and the Press Box coffee bar.",,Drinks/Social,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Caesars Sportsbook Lounge,,Section 132,Gameday Matchup Cocktails,"For 2026, the stadium has introduced rotating drinks based on the opponent. For example, when playing the Titans, fans can order the ""Bourbon Sweet Tea"" (Bourbon, peach schnapps, and mint).",,Drinks/Social,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Touchdown Taverns,,Section 132,"The ""Dirty"" Circle City Soda",A signature 2026 mocktail featuring root beer mixed with vanilla cream and toffee syrup.,,Drinks/Social,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,The $5 Value Meal,,Various Sections,The $5 Value Meal,"One of the best deals in the NFL, offering a hot dog, popcorn, and a soda for just $5.",,Dietary/Value,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Vegan Street Style Loaded Fries,,Section 105 & 543,Vegan Street Style Loaded Fries,"Part of the ""Load-IN Fries"" program, these are topped with plant-based ""meat,"" vegan queso, and pickled onions.",,Dietary/Value,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Jackfruit Tacos,,"Sections 144, 328, 510",Jackfruit Tacos,"A dedicated vegetarian/vegan standout featuring seasoned jackfruit, onion, and cilantro on soft corn tortillas.",,Dietary/Value,,2026
NFL,Indianapolis Colts,Lucas Oil Stadium,Indianapolis,IN,Gluten-Free Markets,,Section 118 & 122,Gluten-Free Markets,"Dedicated spots for GF buns, cider, and the BBQ Brisket Nachos(which are certified gluten-free).",,Dietary/Value,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,The Sack & Sizzle,,Section 121,The Sack & Sizzle,"A 2026 standout. Thinly sliced steak cooked in smoky beef tallow, stuffed into a warm pita pocket with shredded cheese and horseradish dijonnaise.",,Headline Item,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Touchdown Tots,,T&T Food Truck - South End Zone,Touchdown Tots,"Crispy tater tots smothered in nacho cheese, applewood smoked bacon, and green onions. For 2026, there is a ""Spicy Sack"" version featuring jalapeños and buffalo drizzle.",,Headline Item,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Brisket Chili Nachos,,Sections 121 & North End Zone Deck,Brisket Chili Nachos,"Corn tortilla chips topped with a hearty brisket chili, liquid gold nacho cheese, and optional salsa and sour cream.",,Headline Item,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,904 Burger,,Sections 105 & 132,The Red Zone Burger,"A double-patty beast topped with sharp cheddar, crispy bacon, onion straws, and a heavy pour of BBQ sauce.",,Headline Item,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Cheesesteak Nachos,,South End Zone Plaza,Cheesesteak Nachos,"A viral hit for 2026—traditional nacho chips topped with shaved ribeye, sautéed peppers, and onions.",,Headline Item,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Bono’s BBQ,,Section 119,Bono’s BBQ,"A Jacksonville staple since 1949. They serve their legendary Pulled Pork Sandwichesand Smoked Sausage with their signature ""Pit"" sauce.",,Local Partner,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Fat Rooster,,Section 146 & Lower Clubs,Fat Rooster,"The destination for Southern fried chicken. Known for the Hot Honey Chicken Sandwich and their signature spicy ""Rooster"" fries.",,Local Partner,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,904 Burger,,Sections 105 & 132,904 Burger,"Celebrating the local area code with ""Hometown Smash"" burgers and loaded fries.",,Local Partner,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Coastal Taqueria,,Section 125,Coastal Taqueria,"Serving fresh Floridian flavors, including Chicken and Beef Tacos and a new Shrimp & Grits bowl for the 2026 season.",,Local Partner,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,DUUUVAL Dawgs,,Multiple Locations,DUUUVAL Dawgs,"The official stadium hot dog, often served ""Loaded"" with chili and cheese for those who want the traditional experience.",,Local Partner,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Monster Pie,,Lower East & West Clubs,Monster Pie,"Massive, New York-style pizza slices. For 2026, they have introduced ""Pizza Logs""—crispy pizza rolls served with spicy marinara.",,Local Partner,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Luray’s Boiled Peanuts,,Stadium Classics - Various Locations,Luray’s Boiled Peanuts,"A deep South gameday tradition. Available in ""Traditional"" and ""Cajun Spicy.""",,Local Partner,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,Brisket ’n Grits,,Club Levels,Brisket ’n Grits,"An elevated ""Bold City"" comfort dish featuring slow-smoked brisket over creamy white cheddar grits.",,Local Partner,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,"Amazon ""Just Walk Out"" Markets",,South End Zone Plaza,"Amazon ""Just Walk Out"" Markets","Frictionless grab-and-go markets for beer, seltzers, and quick snacks, designed to handle the high density of the lower-bowl-only crowd.",,Drinks/Social,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,"Amazon ""Just Walk Out"" Markets",,South End Zone Plaza,The Bud Light Party Zone,"Located in the South End Zone, this is the main pre-game destination for $6 ""Early Bird"" domestic drafts.",,Drinks/Social,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,"Amazon ""Just Walk Out"" Markets",,South End Zone Plaza,"""Dirty"" Bold City Soda",A signature mocktail for 2026 featuring lemon-lime soda mixed with coconut cream and blue raspberry syrup (matching the Jaguars' teal).,,Drinks/Social,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,"Amazon ""Just Walk Out"" Markets",,South End Zone Plaza,Upper Deck Shutdown,"Fans who previously sat in the 400-level will notice all concessions in the upper bowl are closed. Concessions have been ""pushed down"" to the main concourse to serve the reduced 42k capacity.",,Drinks/Social,,2026
NFL,Jacksonville Jaguars,EverBank Stadium,Jacksonville,FL,"Amazon ""Just Walk Out"" Markets",,South End Zone Plaza,Offline Amenities,The iconic swimming pools and cabanas in the North End Zone are officially offline for the 2026 season as demolition begins in that sector.,,Drinks/Social,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,"The ""Loudest"" Mac & Cheese",,Section 103 & 123,"The ""Loudest"" Mac & Cheese","Created by Chef Rocco Whalen, this 2026 flagship item features creamy white cheddar mac topped with your choice of Buffalo Chicken (with blue cheese crumbles) or Plain Crispy Chicken.",,Headline Item,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,The Catfish Po’ Boy,,Section 103 & 123,The Catfish Po’ Boy,"A nod to Southern hospitality, featuring cornmeal-crusted catfish strips, shredded lettuce, tomato, and a zesty tartar sauce on a warm Gambino’s roll.",,Headline Item,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,Fluffy Tacos,,"Sections 103, 123, 510, 532",Fluffy Tacos,"A new fan favorite for 2026—lightly fried flatbread stuffed with spiced ground beef, shredded cheddar, lettuce, pico de gallo, and tangy crema, served with a side of white queso.",,Headline Item,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,Elote Corn,,Kingdom Classics,Elote Corn,"Freshly shucked corn kernels tossed in a creamy chili-lime sauce, topped with cotija cheese and cilantro—a perfect handheld snack for the summer-to-fall transition.",,Headline Item,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,Funnel Cake Apple Pie,,"Sections 101, 121, 132, 520, 546",Funnel Cake Apple Pie,"The ultimate 2026 ""stunt"" dessert. Crispy funnel cake fries topped with warm apple pie filling, cinnamon sugar, and a heavy caramel drizzle.",,Headline Item,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,Smoak BBQ,,"Section 101, 121, 520",Smoak BBQ,Consistently ranked as some of the best stadium BBQ in the country. Their Sliced Brisket Sandwich and Burnt End Mac & Cheese remain mandatory for any first-time visitor.,,Local Partner,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,The Italian Sausage Company,,Section 109 & 130,The Italian Sausage Company,"A Northland favorite providing the ""snap"" to Arrowhead’s sausages. Try the Italian Stallion—a spicy sausage topped with peppers, onions, and marinara.",,Local Partner,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,The Italian Sausage Company,,Section 109 & 130,Sheridan’s Frozen Custard,"A Kansas City staple since 1998, serving rich, dense custard ""concretes"" in souvenir mini-helmets.",,Local Partner,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,"The ""World Stage"" Bar",,North Concourse,"The ""World Stage"" Bar","A 2026 addition celebrating the stadium's World Cup legacy, featuring international beer flights and the ""Kansas City Mule"" (local J. Rieger & Co. vodka, ginger beer, and lime).",,Drinks/Social,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,KC Cocktails,,"Sections 101, 129, 318, 341",KC Cocktails,"Known for the ""Chiefs Kingdom Margarita"" and the new ""Dirty Soda"" bar for 2026, where you can mix Coca-Cola with coconut cream and fruit purees.",,Drinks/Social,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,KC Cocktails,,"Sections 101, 129, 318, 341",Ford Fan Zone,"The primary pre-game social hub. For 2026, it features expanded ""Self-Checkout"" markets, allowing fans to grab local craft cans like Boulevard Tank 7 and Space Camper without the traditional concession lines.",,Drinks/Social,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,"""Fans First"" Booths",,"Section 114, 124, 131","""Fans First"" Booths","Offering value-priced staples including $5 hot dogs, $3 popcorn, and $4 souvenir sodas (with discounts for Season Ticket Members).",,Dietary/Value,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,Flame Grill,,Section 121,Flame Grill,"The primary destination for Vegetarian and Gluten-Free fans, offering plant-based burgers and gluten-free bun alternatives.",,Dietary/Value,,2026
NFL,Kansas City Chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,KC Dilla,,Section 118,KC Dilla,"Specializing in massive quesadillas, including a Black Bean and Corn vegetarian option that is a sleeper hit on the 100-level.",,Dietary/Value,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Guy Fieri's,,Section 136,Tailgater Trash Can Nachos,"The most legendary ""stunt"" food in the stadium. A tower of corn chips, smoked brisket, cheddar, black beans, jalapeños, and Guy's signature ""donkey sauce,"" presented by literally lifting a small trash can off the pile…",,Headline Item,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Fukuburger,,Section 121,"The ""Black Hole"" Burger","A 2026 exclusive from the local favorite. A wagyu beef patty topped with squid-ink black cheese, pickled ginger, and ""fuku"" sauce on a charcoal-black bun.",,Headline Item,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Lobster Roll Fries,,Section 114,Lobster Roll Fries,"Crispy fries topped with buttery Maine lobster chunks, tarragon aioli, and chives—a nod to the stadium's ""luxury"" Vegas vibe.",,Headline Item,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,"The ""Dirty"" Neon Soda",,Section 318,"The ""Dirty"" Neon Soda","Vegas’s take on the 2026 trend. Electric-blue cream soda mixed with coconut cream, fresh lime, and edible silver glitter to match the Raiders' colors.",,Headline Item,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Wagyu Steak Sandwich,,Shift4 Club,Wagyu Steak Sandwich,Ultra-premium shaved wagyu on a toasted baguette with truffle-infused onions and Gruyère cheese.,,Headline Item,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Pizza Rock by Tony Gemignani,,"Sections 118, 140, 206, 230",Pizza Rock by Tony Gemignani,"The world-renowned pizzaiolo serves his award-winning ""New Yorker"" and ""Margherita"" slices, bringing legitimate culinary credibility to the concourse.",,Local Partner,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Rollin’ Smoke BBQ,,Section 124 & 312,Rollin’ Smoke BBQ,A local Las Vegas institution. Their Chopped Brisket Sandwich and Outlaw Fries (topped with everything in the smoker) are consistent top-sellers.,,Local Partner,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Fukuburger,,Section 121,Fukuburger,"The ""All-American burger with a Japanese soul."" The ""Tamago Burger"" (topped with a fried egg and furikake) is a cult favorite among locals.",,Local Partner,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Ferraro’s Italian Street Eats,,Section 328,Ferraro’s Italian Street Eats,"One of Vegas's oldest fine-dining families brings ""Street Eats"" to the 300-level, featuring Meatball Subs and Italian Sausage with peppers and onions.",,Local Partner,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Piña,,Section 104,Piña,"Serving upscale Mexican street food, including Al Pastor Tacos and their signature Smashed Avocado Nachos.",,Local Partner,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,Coors Light Landing,,Section 203,Coors Light Landing,Home of the Al Davis Memorial Torch. This social hub offers the best views of the Las Vegas Strip through the stadium's massive lanai doors.,,Drinks/Social,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,"Frictionless ""Silver Rush"" Markets",,"Sections 107, 129, 203, 247","Frictionless ""Silver Rush"" Markets","Using vision cognition technology, these stores allow you to tap your card, grab a beer or snack, and walk out. For 2026, these have been expanded to handle 40% of all beverage sales.",,Drinks/Social,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,"""House Deals""",,$2.99 Menu,"""House Deals""","In a city known for high prices, Allegiant offers the ""House Deals"" at select stands (like Slice House 118 and Boomtown 312). You can grab hot dogs, chips & cheese, and sodas for just $2.99.",,Drinks/Social,,2026
NFL,Las Vegas Raiders,Allegiant Stadium,Las Vegas,NV,"""House Deals""",,$2.99 Menu,"Vegan ""Trash Can"" Nachos","A plant-based version of Guy Fieri’s classic, using vegan ""cheese"" and smoked jackfruit, is now available at the 100-level main stand.",,Drinks/Social,,2026
